name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,car_age,km_per_year,price_per_km,brand,is_luxury,engine_category,mileage_category,is_first_owner,age_x_km,brand_avg_price
hyundai i20 magna 1.2,2016,600000,10000,petrol,individual,manual,first owner,18.6,1197.0,10,909.0909090909091,59.99400059994001,hyundai,0,medium,medium,1,100000,450973.4849921011
mahindra xuv500 w7 bsiv,2018,1100000,50000,diesel,individual,manual,first owner,15.1,2179.0,8,5555.555555555556,21.999560008799826,mahindra,0,premium,medium,1,400000,616710.4889196676
hyundai grand i10 sportz edition,2015,360000,30000,petrol,individual,manual,second owner,18.9,1197.0,11,2500.0,11.99960001333289,hyundai,0,medium,medium,0,330000,450973.4849921011
maruti swift dzire vxi,2012,285000,69000,petrol,individual,manual,first owner,17.5,1298.0,14,4600.0,4.130374922102578,maruti,0,medium,medium,1,966000,387911.1913123845
mahindra kuv 100 mfalcon d75 k8,2016,350000,49600,diesel,individual,manual,second owner,25.32,1198.0,10,4509.090909090909,7.056309348601843,mahindra,0,medium,very_high,0,496000,616710.4889196676
hyundai i10 era,2008,130000,30000,petrol,individual,manual,second owner,19.81,1086.0,18,1578.9473684210527,4.333188893703543,hyundai,0,medium,medium,0,540000,450973.4849921011
chevrolet enjoy 1.3 tcdi ltz 8,2016,500000,198000,diesel,individual,manual,first owner,18.2,1248.0,10,18000.0,2.5252397715163055,chevrolet,0,medium,medium,1,1980000,268349.6296296296
hyundai i20 asta (o),2010,350000,80000,petrol,individual,manual,first owner,17.0,1197.0,16,4705.882352941177,4.374945313183585,hyundai,0,medium,medium,1,1280000,450973.4849921011
maruti baleno delta automatic,2019,685000,19000,petrol,individual,automatic,first owner,21.4,1197.0,7,2375.0,36.05073417188569,maruti,0,medium,high,1,133000,387911.1913123845
maruti eeco cng 5 seater ac bsiv,2020,399000,5000,cng,individual,manual,first owner,21.94,1196.0,6,714.2857142857143,79.78404319136173,maruti,0,medium,high,1,30000,387911.1913123845
hyundai grand i10 1.2 kappa magna bsiv,2017,525000,10000,petrol,individual,manual,first owner,18.9,1197.0,9,1000.0,52.494750524947506,hyundai,0,medium,medium,1,90000,450973.4849921011
maruti ertiga bsiv vxi,2017,765000,40000,petrol,individual,manual,first owner,17.5,1373.0,9,4000.0,19.124521886952827,maruti,0,medium,medium,1,360000,387911.1913123845
maruti swift vdi,2012,450000,97000,diesel,individual,manual,third owner,22.9,1248.0,14,6466.666666666667,4.639127431675962,maruti,0,medium,high,0,1358000,387911.1913123845
tata estate std,1999,78000,80000,diesel,individual,manual,third owner,19.462816502829902,1430.789693178433,27,2857.1428571428573,0.9749878126523418,tata,0,medium,medium,0,2160000,344393.97836166923
nissan micra active xv,2014,390000,30000,petrol,individual,manual,first owner,19.69,1198.0,12,2307.6923076923076,12.999566681110629,nissan,0,medium,medium,1,360000,456616.38356164383
maruti ertiga shvs zdi plus,2017,940000,120000,diesel,individual,manual,first owner,24.52,1248.0,9,12000.0,7.8332680560995325,maruti,0,medium,high,1,1080000,387911.1913123845
renault duster 110ps diesel rxz,2013,650000,120000,diesel,individual,manual,second owner,19.01,1461.0,13,8571.42857142857,5.416621528153932,renault,0,medium,medium,0,1560000,449694.1359223301
ford figo diesel titanium,2012,320000,103994,diesel,individual,manual,fourth & above owner,20.0,1399.0,14,6932.933333333333,3.0770710130294727,ford,0,medium,high,0,1455916,504376.6925207756
toyota corolla ae,2003,145000,70000,petrol,individual,manual,second owner,13.4,1794.0,23,2916.6666666666665,2.071398980014571,toyota,0,large,low,0,1610000,889490.1344537815
ford figo aspire 1.5 tdci titanium,2017,670000,70000,diesel,individual,manual,first owner,25.83,1498.0,9,7000.0,9.571291838688019,ford,0,medium,very_high,1,630000,504376.6925207756
maruti sx4 zdi leather,2011,350000,115000,diesel,individual,manual,fourth & above owner,21.5,1248.0,15,7187.5,3.0434517960713383,maruti,0,medium,high,0,1725000,387911.1913123845
tata indica vista quadrajet vx,2012,285000,178000,diesel,individual,manual,second owner,22.3,1248.0,14,11866.666666666666,1.6011146004797725,tata,0,medium,high,0,2492000,344393.97836166923
maruti zen estilo lx bsiv,2011,300000,40000,petrol,individual,manual,third owner,19.0,998.0,15,2500.0,7.499812504687383,maruti,0,small,medium,0,600000,387911.1913123845
ford figo diesel exi,2011,300000,80000,diesel,individual,manual,first owner,20.0,1399.0,15,5000.0,3.74995312558593,ford,0,medium,high,1,1200000,504376.6925207756
audi q7 3.0 tdi quattro,2009,810000,98000,diesel,individual,automatic,fourth & above owner,12.07,2967.0,17,5444.444444444444,8.265221783451189,audi,1,premium,low,0,1666000,2422363.5454545454
tata indica v2 dls tc,2009,90000,118000,diesel,individual,manual,second owner,16.8,1405.0,17,6555.555555555556,0.7627054008016881,tata,0,medium,medium,0,2006000,344393.97836166923
maruti alto lx,2004,100000,100000,petrol,individual,manual,second owner,19.7,796.0,22,4347.826086956522,0.999990000099999,maruti,0,small,medium,0,2200000,387911.1913123845
tata indica v2 2001-2011 dls bsiii,2009,90000,120000,diesel,individual,manual,second owner,17.88,1396.0,17,6666.666666666667,0.7499937500520829,tata,0,medium,medium,0,2040000,344393.97836166923
mahindra scorpio gateway 2wd,2013,459999,120000,diesel,individual,manual,second owner,13.5,2609.0,13,8571.42857142857,3.833293055891201,mahindra,0,premium,low,0,1560000,616710.4889196676
toyota innova 2.5 g (diesel) 8 seater bs iv,2009,525000,217000,diesel,individual,manual,fourth & above owner,12.8,2494.0,17,12055.555555555555,2.4193436896604164,toyota,0,premium,low,0,3689000,889490.1344537815
maruti wagon r ax bsiv,2011,250000,65000,petrol,individual,manual,second owner,18.9,998.0,15,4062.5,3.8460946754665315,maruti,0,small,medium,0,975000,387911.1913123845
hyundai i10 asta,2012,300000,41000,petrol,individual,manual,second owner,20.36,1197.0,14,2733.3333333333335,7.3168947098851245,hyundai,0,medium,high,0,574000,450973.4849921011
maruti swift zxi abs,2005,130000,120000,petrol,individual,manual,second owner,16.1,1298.0,21,5454.545454545455,1.0833243056307864,maruti,0,medium,medium,0,2520000,387911.1913123845
maruti alto k10 lxi,2011,199000,70000,petrol,individual,manual,third owner,20.92,998.0,15,4375.0,2.8428165311924114,maruti,0,small,high,0,1050000,387911.1913123845
renault duster 85ps diesel rxl optional,2012,545000,90000,diesel,individual,manual,second owner,20.46,1461.0,14,6000.0,6.055488272352529,renault,0,medium,high,0,1260000,449694.1359223301
maruti ertiga zdi,2014,570000,80000,diesel,individual,manual,second owner,20.77,1248.0,12,6153.846153846154,7.124910938613267,maruti,0,medium,high,0,960000,387911.1913123845
honda city 2017-2020 vtec,2006,150000,120000,petrol,individual,manual,second owner,16.9,1497.0,20,5714.285714285715,1.2499895834201382,honda,0,medium,medium,0,2400000,573563.908839779
maruti alto std,2009,114999,100000,petrol,individual,manual,first owner,19.7,796.0,17,5555.555555555556,1.1499785002149978,maruti,0,small,medium,1,1700000,387911.1913123845
tata tigor 1.2 revotron xt,2018,450000,35000,petrol,individual,manual,first owner,20.3,1199.0,8,3888.8888888888887,12.856775520699408,tata,0,medium,high,1,280000,344393.97836166923
renault triber rxt bsiv,2019,600000,5000,petrol,individual,manual,first owner,20.0,999.0,7,625.0,119.9760047990402,renault,0,small,high,1,35000,449694.1359223301
maruti vitara brezza vdi option,2016,610000,110000,diesel,individual,manual,first owner,24.3,1248.0,10,10000.0,5.545404132689703,maruti,0,medium,high,1,1100000,387911.1913123845
hyundai i20 1.2 asta option,2017,690000,20000,petrol,individual,manual,first owner,18.6,1197.0,9,2000.0,34.49827508624569,hyundai,0,medium,medium,1,180000,450973.4849921011
tata nexon 1.2 revotron xz plus,2018,790000,15000,petrol,individual,manual,first owner,17.0,1198.0,8,1666.6666666666667,52.663155789614024,tata,0,medium,medium,1,120000,344393.97836166923
maruti alto k10 2010-2014 vxi,2014,254999,40000,petrol,individual,manual,second owner,20.92,998.0,12,3076.923076923077,6.37481562960926,maruti,0,small,high,0,480000,387911.1913123845
honda jazz 1.2 v i vtec,2016,500000,41000,petrol,individual,manual,first owner,18.7,1199.0,10,3727.2727272727275,12.194824516475208,honda,0,medium,medium,1,410000,573563.908839779
mahindra bolero slx,2011,340000,100000,diesel,individual,manual,second owner,13.6,2523.0,15,6250.0,3.3999660003399965,mahindra,0,premium,low,0,1500000,616710.4889196676
mahindra bolero slx,2007,245000,110000,diesel,individual,manual,third owner,13.6,2523.0,19,5500.0,2.2272524795229134,mahindra,0,premium,low,0,2090000,616710.4889196676
ford fiesta classic 1.4 duratorq clxi,2012,340000,120000,diesel,individual,manual,third owner,17.8,1399.0,14,8000.0,2.83330972241898,ford,0,medium,medium,0,1680000,504376.6925207756
maruti wagon r lxi,2008,221000,35008,petrol,dealer,manual,first owner,21.79,998.0,18,1842.5263157894738,6.312662458225028,maruti,0,small,high,1,630144,387911.1913123845
datsun redigo t,2017,270000,31100,petrol,dealer,manual,first owner,22.7,799.0,9,3110.0,8.681392881257837,datsun,0,small,high,1,279900,316017.49122807017
hyundai xcent 1.1 crdi base,2014,455000,42312,diesel,dealer,manual,first owner,24.4,1120.0,12,3254.769230769231,10.753196417176754,hyundai,0,medium,high,1,507744,450973.4849921011
toyota etios g safety,2011,300000,72000,petrol,dealer,manual,first owner,17.6,1496.0,15,4500.0,4.16660879710004,toyota,0,medium,medium,1,1080000,889490.1344537815
toyota etios liva 1.4 gd,2014,480000,54891,diesel,dealer,manual,first owner,23.59,1364.0,12,4222.384615384615,8.744443634773738,toyota,0,medium,high,1,658692,889490.1344537815
hyundai verna crdi 1.6 at sx plus,2018,1000000,30000,diesel,individual,automatic,first owner,22.0,1582.0,8,3333.3333333333335,33.332222259258025,hyundai,0,large,high,1,240000,450973.4849921011
bmw 3 series 320d luxury line plus,2017,2600000,44000,diesel,dealer,automatic,first owner,22.69,1995.0,9,4400.0,59.08956614622395,bmw,1,large,high,1,396000,2770638.2978723403
toyota innova crysta 2.8 zx at bsiv,2017,1850000,18890,diesel,dealer,automatic,first owner,11.36,2755.0,9,1889.0,97.93023132708697,toyota,0,premium,low,1,170010,889490.1344537815
renault koleos 2.0 diesel,2013,1000000,75010,diesel,dealer,automatic,first owner,13.73,1995.0,13,5357.857142857143,13.331378064550533,renault,0,large,low,1,975130,449694.1359223301
renault pulse rxz optional,2012,245000,100000,diesel,dealer,manual,first owner,23.08,1461.0,14,6666.666666666667,2.4499755002449977,renault,0,medium,high,1,1400000,449694.1359223301
hyundai grand i10 magna at,2019,625000,4337,petrol,dealer,automatic,first owner,18.9,1197.0,7,542.125,144.07561088059015,hyundai,0,medium,medium,1,30359,450973.4849921011
volkswagen polo 2015-2019 1.0 mpi trendline,2018,560000,14495,petrol,dealer,manual,first owner,18.78,999.0,8,1610.5555555555557,38.63134657836645,volkswagen,0,small,medium,1,115960,489574.6954022989
mahindra xuv500 w9 bsiv,2018,1475000,24000,diesel,dealer,manual,first owner,15.1,2179.0,8,2666.6666666666665,61.455772676138494,mahindra,0,premium,medium,1,192000,616710.4889196676
toyota corolla altis diesel d4dg,2010,425000,83585,diesel,dealer,manual,first owner,21.43,1364.0,16,4916.764705882353,5.084583542698538,toyota,0,medium,high,1,1337360,889490.1344537815
volkswagen polo gt tsi,2014,550000,31000,petrol,dealer,automatic,second owner,17.21,1197.0,12,2384.6153846153848,17.741363181832845,volkswagen,0,medium,medium,0,372000,489574.6954022989
toyota innova crysta 2.4 gx mt bsiv,2016,1475000,100000,diesel,dealer,manual,first owner,13.68,2393.0,10,9090.90909090909,14.749852501474985,toyota,0,premium,low,1,1000000,889490.1344537815
renault duster 85ps diesel rxl,2017,750000,48406,diesel,dealer,manual,first owner,19.87,1461.0,9,4840.6,15.493626954779268,renault,0,medium,medium,1,435654,449694.1359223301
hyundai i20 era 1.4 crdi,2016,570000,56239,diesel,dealer,manual,first owner,22.54,1396.0,10,5112.636363636364,10.135135135135135,hyundai,0,medium,high,1,562390,450973.4849921011
maruti baleno delta 1.2,2015,585000,33243,petrol,dealer,manual,first owner,21.4,1197.0,11,2770.25,17.597160389844785,maruti,0,medium,high,1,365673,387911.1913123845
honda jazz 1.2 s at i vtec,2016,600000,26000,petrol,dealer,automatic,first owner,19.0,1199.0,10,2363.6363636363635,23.07603553709473,honda,0,medium,medium,1,260000,573563.908839779
toyota etios gd,2012,415000,90000,diesel,individual,manual,first owner,19.462816502829902,1430.789693178433,14,6000.0,4.611059877112477,toyota,0,medium,medium,1,1260000,889490.1344537815
hyundai i20 active 1.2 sx with avn,2016,530000,120000,petrol,individual,manual,second owner,17.19,1197.0,10,10909.09090909091,4.416629861417822,hyundai,0,medium,medium,0,1200000,450973.4849921011
ford ikon 1.3 flair,2005,150000,15858,petrol,individual,manual,first owner,13.8,1299.0,21,720.8181818181819,9.458351724572799,ford,0,medium,low,1,333018,504376.6925207756
maruti alto 800 lxi,2017,310000,15000,petrol,individual,manual,first owner,24.7,796.0,9,1500.0,20.66528898073462,maruti,0,small,high,1,135000,387911.1913123845
chevrolet tavera neo 3 lt 9 seats bsiii,2014,500000,50000,diesel,individual,manual,first owner,13.58,2499.0,12,3846.153846153846,9.99980000399992,chevrolet,0,premium,low,1,600000,268349.6296296296
chevrolet beat diesel,2013,200000,60000,diesel,individual,manual,second owner,25.44,936.0,13,4285.714285714285,3.3332777787036885,chevrolet,0,small,very_high,0,780000,268349.6296296296
renault lodgy 85ps rxe 7 seater,2018,900000,35000,diesel,individual,manual,first owner,21.04,1461.0,8,3888.8888888888887,25.713551041398816,renault,0,medium,high,1,280000,449694.1359223301
ambassador classic 1500 dsl ac,2000,75000,90000,diesel,individual,manual,second owner,12.8,1489.0,26,3333.3333333333335,0.8333240741769536,ambassador,0,medium,low,0,2340000,124000.0
maruti swift lxi optional-o,2015,400000,50000,petrol,individual,manual,first owner,20.4,1197.0,11,4166.666666666667,7.999840003199936,maruti,0,medium,high,1,550000,387911.1913123845
honda mobilio rs i dtec,2015,650000,110000,diesel,individual,manual,first owner,24.5,1498.0,11,9166.666666666666,5.909037190570995,honda,0,medium,high,1,1210000,573563.908839779
maruti swift vdi,2015,480000,87847,diesel,dealer,manual,first owner,28.4,1248.0,11,7320.583333333333,5.463983243784719,maruti,0,medium,very_high,1,966317,387911.1913123845
maruti alto lxi,2009,140000,35000,petrol,individual,manual,first owner,19.7,796.0,17,1944.4444444444443,3.999885717550927,maruti,0,small,medium,1,595000,387911.1913123845
maruti swift vxi 2018,2018,550000,5000,petrol,individual,manual,first owner,22.0,1197.0,8,555.5555555555555,109.97800439912018,maruti,0,medium,high,1,40000,387911.1913123845
maruti wagon r amt vxi,2017,380000,29000,petrol,individual,automatic,first owner,20.51,998.0,9,2900.0,13.102996448398331,maruti,0,small,high,1,261000,387911.1913123845
tata indigo cs ls (tdi) bs-iii,2016,440000,20000,diesel,individual,manual,first owner,19.09,1405.0,10,1818.1818181818182,21.99890005499725,tata,0,medium,medium,1,200000,344393.97836166923
maruti swift dzire vxi 1.2,2018,630000,15000,petrol,individual,manual,first owner,21.21,1197.0,8,1666.6666666666667,41.997200186654226,maruti,0,medium,high,1,120000,387911.1913123845
renault kwid rxl,2017,250000,40000,petrol,individual,manual,first owner,25.17,799.0,9,4000.0,6.249843753906152,renault,0,small,very_high,1,360000,449694.1359223301
maruti alto lx,2009,120000,17000,petrol,individual,manual,first owner,19.7,796.0,17,944.4444444444445,7.0584083289218285,maruti,0,small,medium,1,289000,387911.1913123845
tata manza aura quadrajet bs iv,2012,287000,120000,diesel,individual,manual,first owner,21.12,1248.0,14,8000.0,2.3916467362771976,tata,0,medium,high,1,1680000,344393.97836166923
maruti baleno delta 1.2,2016,550000,45000,petrol,individual,manual,first owner,21.4,1197.0,10,4090.909090909091,12.221950623319481,maruti,0,medium,high,1,450000,387911.1913123845
mahindra scorpio 1.99 s10 4wd,2016,950000,60000,diesel,individual,manual,third owner,15.4,1997.0,10,5454.545454545455,15.833069448842519,mahindra,0,large,medium,0,600000,616710.4889196676
tata harrier xz dark edition bsiv,2019,1630000,25000,diesel,individual,manual,first owner,17.0,1956.0,7,3125.0,65.19739210431582,tata,0,large,medium,1,175000,344393.97836166923
ford fiesta 1.5 tdci trend,2015,501000,80000,diesel,individual,manual,second owner,25.01,1498.0,11,6666.666666666667,6.262421719728503,ford,0,medium,very_high,0,880000,504376.6925207756
mahindra bolero 2011-2019 zlx bsiii,2014,550000,70000,diesel,individual,manual,first owner,15.96,2523.0,12,5384.615384615385,7.857030613848374,mahindra,0,premium,medium,1,840000,616710.4889196676
maruti alto 800 lxi,2016,300000,25000,petrol,individual,manual,first owner,22.74,796.0,10,2272.7272727272725,11.999520019199233,maruti,0,small,high,1,250000,387911.1913123845
maruti wagon r vxi bs iv,2015,300000,50000,petrol,individual,manual,third owner,20.51,998.0,11,4166.666666666667,5.999880002399952,maruti,0,small,high,0,550000,387911.1913123845
toyota etios liva gd,2012,280000,100000,diesel,individual,manual,second owner,19.462816502829902,1430.789693178433,14,6666.666666666667,2.7999720002799973,toyota,0,medium,medium,0,1400000,889490.1344537815
chevrolet sail 1.2 ls abs,2016,550000,15000,petrol,individual,manual,first owner,18.2,1199.0,10,1363.6363636363637,36.66422238517432,chevrolet,0,medium,medium,1,150000,268349.6296296296
